perc_premium_paid_by_cash_credit,age_in_days,Income,Count_3-6_months_late,Count_6-12_months_late,Count_more_than_12_months_late,no_of_premiums_paid,application_underwriting_score,renewal
0.0,8400,45090,1.0,0.0,0.0,7,99.06729119785638,1
0.0,20448,68770,0.0,0.0,0.0,6,99.87,1
0.0,17166,396750,0.0,0.0,0.0,6,99.05,1
0.727,16066,213060,3.0,0.0,1.0,10,98.1,0
0.011000000000000001,13145,101530,0.0,0.0,0.0,6,99.89,1
0.348,12417,187580,0.0,0.0,0.0,8,99.84,1
0.263,16805,120140,0.0,0.0,0.0,7,99.18,1
0.86,22280,138140,1.0,0.0,0.0,7,98.87,1
0.475,23368,130550,0.0,0.0,0.0,25,97.98,1
0.504,18627,462600,0.0,0.0,0.0,24,99.1,1
0.259,23374,82660,1.0,0.0,0.0,12,98.68,1
0.252,14612,111050,0.0,0.0,0.0,6,98.57,1
0.008,20819,180100,0.0,0.0,0.0,12,99.81,1
0.6679999999999999,14240,229070,0.0,1.0,0.0,7,99.56,1
0.07,22274,438100,0.0,0.0,0.0,8,99.61,1
0.166,20452,377170,0.0,0.0,0.0,21,99.01,1
0.0,15706,135060,0.0,0.0,0.0,7,98.94,1
0.474,19351,345100,0.0,0.0,0.0,10,98.35,1
0.8759999999999999,15345,270100,0.0,0.0,0.0,6,99.65,1
0.153,16796,96110,0.0,0.0,0.0,25,99.32,1
0.82,20820,224820,2.0,0.0,0.0,18,99.36,1
0.003,24461,330100,0.0,0.0,0.0,6,99.6,1
0.27699999999999997,23367,78070,0.0,0.0,0.0,16,99.14,1
0.012,26288,75960,0.0,0.0,0.0,14,98.88,1
1.0,9865,126610,0.0,0.0,1.0,4,99.63,0
0.07200000000000001,15700,330050,1.0,0.0,0.0,15,99.23,1
0.091,27390,135470,0.0,0.0,0.0,13,98.15,1
0.012,18260,270080,0.0,0.0,0.0,18,99.52,1
0.032,24100,410120,0.0,1.0,0.0,9,99.04,0
0.8370000000000001,16799,180140,0.0,0.0,1.0,10,98.9,1
0.015,21905,390070,0.0,0.0,0.0,7,99.58,1
0.055999999999999994,24101,26720,0.0,0.0,0.0,8,98.92,1
0.4,23366,206260,0.0,0.0,0.0,10,99.66,1
1.0,21908,123090,1.0,0.0,0.0,3,99.68,1
0.18,23004,96060,0.0,0.0,0.0,9,99.72,1
0.08,18986,150090,0.0,0.0,0.0,21,98.72,1
1.0,12423,225060,1.0,0.0,0.0,7,99.0,0
0.068,25927,111110,0.0,0.0,0.0,10,99.57,1
1.0,28480,41920,0.0,0.0,0.0,3,99.46,1
0.092,22276,142530,0.0,0.0,0.0,14,98.43,1
0.29,20819,114300,0.0,0.0,0.0,9,99.46,1
0.042,25196,100530,0.0,0.0,0.0,11,99.52,1
0.221,12053,102590,0.0,0.0,0.0,8,98.25,1
0.519,17893,204100,0.0,0.0,0.0,15,99.3,1
0.213,16804,87060,0.0,0.0,0.0,8,98.84,1
0.7140000000000001,17165,84060,0.0,0.0,0.0,4,99.44,1
0.02,25927,159050,0.0,0.0,0.0,23,98.7,1
1.0,13879,66900,1.0,0.0,0.0,3,99.89,1
0.006,13514,240030,0.0,0.0,0.0,8,99.31,1
0.017,22635,330100,0.0,0.0,0.0,4,99.06729119785638,1
1.0,10232,41320,0.0,0.0,0.0,3,99.11,0
0.004,13145,56630,0.0,0.0,0.0,8,98.74,1
0.226,20452,108110,1.0,1.0,0.0,9,99.14,1
0.359,20080,155050,0.0,0.0,0.0,24,99.36,1
0.392,14975,205050,1.0,0.0,0.0,14,99.2,1
0.95,19355,395070,0.0,0.0,0.0,8,98.96,1
0.20600000000000002,25923,163910,0.0,0.0,0.0,6,99.08,1
0.145,22643,198120,0.0,0.0,0.0,12,98.44,1
0.0,14976,184610,0.0,0.0,0.0,13,98.62,1
0.07,21542,184250,2.0,0.0,0.0,8,98.15,1
0.5429999999999999,15706,150110,0.0,0.0,0.0,10,98.57,1
0.922,21550,457580,0.0,0.0,0.0,12,99.04,1
0.08900000000000001,24832,288130,0.0,0.0,0.0,14,98.79,1
0.0,14610,105110,0.0,0.0,0.0,9,99.34,1
0.7290000000000001,16073,445020,3.0,0.0,0.0,10,99.68,1
0.34,15343,300040,1.0,0.0,0.0,10,98.94,1
0.419,15341,252590,0.0,0.0,0.0,11,99.26,1
0.785,23375,180130,2.0,0.0,0.0,14,99.3,1
0.004,31770,36150,0.0,0.0,0.0,13,97.64,1
0.026000000000000002,29570,92320,0.0,1.0,0.0,17,99.68,1
0.113,17894,207640,0.0,0.0,0.0,12,99.05,1
0.023,18622,210040,0.0,0.0,0.0,8,98.93,1
0.127,13150,156130,0.0,2.0,0.0,7,98.86,1
0.037000000000000005,24463,138560,0.0,0.0,0.0,13,99.56,1
0.445,25192,241720,0.0,0.0,0.0,12,99.0,1
0.078,24468,101720,0.0,0.0,0.0,8,98.21,1
0.175,18263,175080,0.0,0.0,0.0,19,98.63,1
0.353,14245,105110,0.0,0.0,1.0,10,99.59,1
0.336,18990,393060,0.0,0.0,0.0,10,99.25,1
0.135,13885,30080,0.0,0.0,0.0,6,96.69,1
0.539,12784,131380,0.0,0.0,0.0,9,98.74,1
0.052000000000000005,14972,350110,1.0,0.0,0.0,20,98.85,1
0.019,25560,270150,0.0,0.0,0.0,14,99.31,1
0.0,15340,437550,1.0,0.0,0.0,11,98.93,1
0.27699999999999997,17525,75050,0.0,0.0,0.0,28,97.79,1
0.483,23374,212630,0.0,0.0,0.0,9,99.28,1
0.0,25924,201150,0.0,0.0,0.0,10,99.28,1
0.073,19715,162610,0.0,0.0,0.0,5,99.28,1
0.847,17164,77650,0.0,0.0,0.0,10,99.0,1
1.0,22639,203100,0.0,0.0,0.0,13,99.04,1
0.627,23738,141050,0.0,0.0,0.0,4,99.73,1
0.099,24466,115690,0.0,0.0,0.0,17,98.39,1
0.0,21182,54110,0.0,0.0,0.0,10,99.89,1
1.0,24462,410930,0.0,0.0,0.0,9,99.28,1
0.382,16803,90030,0.0,0.0,0.0,9,98.69,1
0.563,13880,200130,0.0,0.0,0.0,9,99.33,1
0.028999999999999998,20450,132040,0.0,0.0,0.0,5,99.5,1
0.016,20816,298430,0.0,0.0,0.0,13,99.29,1
0.01,18987,216120,0.0,0.0,0.0,15,99.89,1
0.281,8406,45110,1.0,0.0,0.0,12,99.52,0
0.005,20453,150030,0.0,0.0,0.0,7,99.78,1
1.0,13512,60130,1.0,0.0,1.0,12,99.07,0
0.031,17168,162550,0.0,0.0,1.0,10,98.58,1
0.032,14973,558120,0.0,0.0,0.0,17,99.14,1
1.0,8037,45100,0.0,0.0,0.0,3,99.43,1
0.091,17168,150050,0.0,0.0,0.0,5,99.67,1
0.016,28481,201170,1.0,0.0,0.0,13,99.67,1
0.59,14609,250080,0.0,0.0,0.0,12,99.43,1
0.254,18263,375060,0.0,0.0,0.0,7,99.37,1
0.37799999999999995,20814,227390,1.0,1.0,0.0,8,99.49,0
0.434,10233,78100,1.0,0.0,0.0,14,97.47,1
0.0,13145,275130,0.0,0.0,0.0,11,99.21,1
0.013999999999999999,26287,237060,0.0,0.0,0.0,15,99.3,1
0.0,16802,174050,0.0,0.0,0.0,8,99.6,0
1.0,23008,25810,0.0,0.0,0.0,3,99.27,1
0.0,17167,172610,0.0,0.0,0.0,8,99.3,1
0.8370000000000001,25923,60070,0.0,0.0,0.0,6,99.73,1
0.22,21550,350740,0.0,0.0,0.0,15,99.13,1
0.057,30675,165070,0.0,0.0,0.0,9,99.83,1
0.6729999999999999,13517,165040,0.0,0.0,0.0,10,99.23,1
0.02,24827,172570,0.0,0.0,0.0,10,99.31,1
0.0,21184,249590,0.0,0.0,0.0,7,99.64,1
0.17600000000000002,20814,105140,1.0,0.0,0.0,11,98.39,1
0.363,21915,461600,0.0,0.0,0.0,11,99.45,1
0.04,17167,105080,0.0,0.0,0.0,11,99.05,1
0.33399999999999996,27021,180120,0.0,0.0,1.0,17,98.75,1
0.047,20083,250160,0.0,0.0,0.0,7,99.59,1
0.003,17535,135120,0.0,0.0,0.0,16,99.48,1
0.033,22641,192560,0.0,0.0,0.0,11,99.37,1
0.013000000000000001,21541,210030,0.0,0.0,0.0,4,99.06729119785638,1
0.013999999999999999,19723,141130,0.0,0.0,0.0,9,99.86,1
0.0,23738,355140,1.0,1.0,0.0,10,99.05,0
0.159,31404,150110,0.0,0.0,0.0,16,98.95,1
0.015,26656,130110,0.0,0.0,0.0,12,98.97,1
0.41100000000000003,20815,435080,0.0,0.0,0.0,12,99.19,1
0.794,18995,411580,0.0,0.0,0.0,28,98.6,1
0.11199999999999999,14973,418570,0.0,0.0,0.0,13,99.42,1
0.02,17164,200090,0.0,0.0,0.0,7,99.14,1
0.672,23005,102260,1.0,0.0,0.0,13,98.75,1
0.0,12417,93840,0.0,0.0,0.0,8,99.65,1
0.03,31032,45060,0.0,0.0,0.0,6,99.86,1
0.878,13511,68170,1.0,0.0,0.0,8,99.84,1
0.077,27015,43360,0.0,0.0,0.0,12,98.26,1
0.857,17167,170770,0.0,0.0,0.0,11,98.93,1
0.0,25190,57080,0.0,0.0,0.0,6,99.84,1
0.068,21905,110090,0.0,0.0,0.0,17,98.26,1
1.0,10955,45060,0.0,2.0,0.0,5,99.37,1
0.85,14606,75030,0.0,0.0,0.0,9,99.26,1
0.9890000000000001,18990,66150,5.0,0.0,1.0,16,95.91,0
0.098,14613,232470,0.0,0.0,0.0,14,99.07,1
0.0,17164,390050,0.0,0.0,0.0,10,99.29,1
0.406,17525,236510,0.0,0.0,0.0,12,99.12,1
0.853,15341,81480,1.0,0.0,0.0,19,99.1,1
0.462,15701,90040,0.0,0.0,0.0,14,96.63,0
0.79,9134,237380,2.0,0.0,0.0,9,99.45,1
0.08800000000000001,19351,186150,0.0,0.0,0.0,24,97.55,1
0.43700000000000006,18258,232600,1.0,1.0,1.0,14,99.77,1
0.598,11693,197800,0.0,0.0,0.0,10,99.21,1
0.9840000000000001,15335,159030,2.0,0.0,1.0,11,98.65,1
1.0,18992,47310,0.0,0.0,0.0,4,99.31,1
0.344,16437,100060,0.0,0.0,0.0,7,98.96,1
0.034,24096,241840,0.0,0.0,0.0,11,99.18,1
0.154,18264,204490,0.0,0.0,1.0,9,99.39,1
1.0,15704,50340,0.0,0.0,0.0,3,99.05,1
0.242,15345,270080,0.0,0.0,0.0,20,98.23,1
0.0,20080,104820,0.0,0.0,0.0,8,99.68,1
0.16399999999999998,20088,120100,0.0,0.0,0.0,6,99.28,1
0.94,15340,249150,0.0,0.0,0.0,5,99.53,1
0.062,22273,258740,0.0,0.0,0.0,19,98.62,1
0.0,16074,141140,0.0,0.0,0.0,4,98.47,1
0.092,28475,312030,0.0,0.0,0.0,12,98.39,1
0.19899999999999998,20084,182630,2.0,0.0,0.0,14,98.1,1
0.081,18622,385080,0.0,0.0,0.0,29,98.7,1
0.04,13882,75040,0.0,0.0,0.0,8,98.83,1
0.207,24833,520930,0.0,0.0,0.0,11,99.54,1
0.017,21911,189490,0.0,0.0,0.0,14,99.87,1
0.095,18987,372270,0.0,0.0,0.0,7,99.49,1
0.053,25563,62600,0.0,0.0,0.0,8,99.1,1
0.789,15342,138030,0.0,0.0,0.0,17,96.81,1
0.172,27755,300090,0.0,0.0,0.0,7,99.41,1
0.09,17169,102530,0.0,0.0,0.0,16,99.01,1
0.038,25193,300070,0.0,0.0,0.0,11,99.3,1
0.9329999999999999,15336,300130,1.0,0.0,1.0,11,99.82,1
0.564,22276,58650,0.0,0.0,0.0,7,98.41,1
0.08900000000000001,12788,360040,0.0,0.0,0.0,11,99.13,0
0.767,14975,300080,0.0,0.0,0.0,10,99.29,1
0.943,18992,225110,0.0,0.0,0.0,9,98.49,1
0.9840000000000001,22276,139900,0.0,0.0,0.0,15,97.88,1
0.034,19358,350080,0.0,0.0,0.0,16,99.28,1
0.0,23003,428500,0.0,0.0,0.0,7,99.42,1
0.44299999999999995,21180,375030,0.0,0.0,0.0,14,99.34,1
0.342,24830,200120,0.0,0.0,0.0,34,98.59,1
0.040999999999999995,9862,135030,0.0,0.0,0.0,7,99.21,1
0.0,17533,120150,1.0,0.0,1.0,8,99.04,1
0.0,29210,300110,0.0,0.0,0.0,7,99.06729119785638,1
0.0,11695,157600,0.0,0.0,0.0,7,99.79,1
0.0,24462,952620,0.0,0.0,0.0,6,99.06729119785638,1
0.524,18263,52910,0.0,0.0,0.0,7,97.55,1
0.344,22270,477150,0.0,0.0,0.0,11,98.77,1
0.0,22271,87050,0.0,0.0,0.0,4,99.06729119785638,1
0.45,22635,144030,0.0,0.0,0.0,7,99.51,1
0.616,18258,89820,0.0,0.0,0.0,6,99.07,1
0.511,19720,183840,0.0,0.0,0.0,8,99.23,1
0.04,10961,72610,0.0,0.0,0.0,11,99.52,1
0.046,21181,141090,0.0,0.0,0.0,7,98.89,1
0.003,32863,72520,0.0,0.0,0.0,6,99.06729119785638,1
1.0,15706,242560,0.0,0.0,1.0,12,97.86,1
0.384,16436,150110,0.0,0.0,0.0,15,97.53,1
0.008,17526,172570,0.0,0.0,0.0,11,99.55,1
0.293,21541,75070,0.0,0.0,0.0,6,98.19,1
0.054000000000000006,17165,330060,0.0,0.0,0.0,16,99.12,1
0.036000000000000004,27386,323770,0.0,0.0,0.0,12,99.12,1
0.298,21909,82380,0.0,0.0,0.0,7,97.36,1
0.547,16802,130040,1.0,0.0,1.0,24,98.36,1
0.18,22638,296380,0.0,0.0,0.0,14,99.36,1
0.244,21905,337640,0.0,0.0,0.0,14,99.42,1
0.7609999999999999,13154,210080,0.0,0.0,0.0,17,98.66,1
0.287,17897,166080,0.0,0.0,0.0,7,99.34,1
0.013000000000000001,27390,180050,0.0,0.0,0.0,16,99.18,1
0.006999999999999999,32493,66030,0.0,0.0,0.0,14,99.67,1
0.8240000000000001,17532,261380,0.0,0.0,0.0,18,97.93,1
0.032,14241,300070,0.0,0.0,0.0,12,98.88,1
0.021,25561,169780,0.0,0.0,0.0,9,99.88,1
0.017,20082,150080,0.0,0.0,0.0,12,99.19,1
0.008,14245,144040,0.0,0.0,0.0,10,99.81,1
0.205,10593,159630,1.0,0.0,0.0,7,99.19,1
0.046,17526,87100,0.0,0.0,0.0,11,99.45,1
0.06,13880,467520,0.0,0.0,0.0,8,99.74,1
0.03,8765,88910,0.0,0.0,0.0,6,99.67,1
0.0,18628,255150,1.0,0.0,0.0,10,98.88,1
0.899,12783,381880,1.0,0.0,1.0,7,99.35,1
0.495,13513,99070,0.0,1.0,0.0,11,99.28,1
0.847,18263,203100,0.0,0.0,0.0,12,98.6,1
0.147,23367,75120,0.0,0.0,0.0,7,98.67,1
0.023,29939,207890,0.0,0.0,0.0,6,99.4,1
0.023,20454,315600,0.0,0.0,0.0,13,99.52,1
0.026000000000000002,18262,52540,0.0,0.0,0.0,8,99.88,1
0.026000000000000002,29215,75060,0.0,0.0,0.0,16,99.64,1
0.086,24101,337620,0.0,0.0,0.0,13,99.5,1
1.0,24104,69770,1.0,1.0,0.0,5,99.23,1
0.0,15335,330030,0.0,0.0,0.0,8,99.45,1
0.10400000000000001,17168,153050,0.0,0.0,0.0,8,99.38,1
0.09300000000000001,19355,180140,0.0,0.0,0.0,13,98.68,1
0.047,24469,162070,0.0,0.0,0.0,9,99.85,1
1.0,18258,75110,0.0,0.0,1.0,5,99.72,1
0.009000000000000001,25558,312420,0.0,0.0,0.0,13,99.61,1
0.502,25561,168060,1.0,0.0,0.0,6,99.02,1
1.0,19352,144130,1.0,0.0,0.0,3,98.26,1
0.7859999999999999,21184,100920,0.0,2.0,0.0,14,97.25,0
0.376,14975,200470,0.0,0.0,0.0,3,99.85,1
0.27,23005,510070,0.0,0.0,0.0,14,99.44,1
0.769,20819,212600,0.0,0.0,0.0,10,97.58,1
0.429,20814,147040,0.0,0.0,0.0,8,98.15,1
0.987,12053,97040,0.0,0.0,0.0,5,99.66,1
0.821,18258,246080,2.0,0.0,2.0,16,98.84,1
0.743,13516,78100,0.0,0.0,0.0,8,98.41,1
0.677,20083,90060,0.0,0.0,0.0,16,98.19,1
0.877,10594,72600,0.0,0.0,0.0,14,93.9,1
0.016,29942,156750,0.0,0.0,0.0,5,99.78,1
0.335,24462,249080,2.0,0.0,0.0,14,99.19,1
0.04,11321,153060,0.0,0.0,0.0,15,99.78,1
0.804,18625,94310,1.0,0.0,0.0,7,97.43,0
0.034,26657,298330,0.0,0.0,0.0,10,99.35,1
0.0,28484,90060,0.0,0.0,0.0,8,99.06729119785638,1
0.43799999999999994,21914,150140,0.0,0.0,0.0,12,98.63,1
0.024,32127,60070,0.0,0.0,0.0,6,99.88,1
0.07,31040,150060,0.0,0.0,0.0,6,99.22,1
0.026000000000000002,14608,255090,0.0,0.0,0.0,15,99.47,1
0.644,26660,150140,0.0,0.0,1.0,17,98.66,1
0.917,14245,126120,0.0,0.0,0.0,5,99.65,1
0.085,20817,403070,0.0,0.0,0.0,11,99.56,1
0.0,22280,191500,0.0,0.0,0.0,9,98.36,1
0.39299999999999996,24103,292930,0.0,0.0,0.0,13,98.8,1
0.115,14607,199650,5.0,5.0,1.0,6,98.86,1
0.414,9865,99070,0.0,0.0,0.0,8,99.42,1
0.402,25924,132130,0.0,0.0,0.0,8,99.42,1
0.012,32125,167320,0.0,0.0,1.0,9,99.18,1
0.047,20811,147590,1.0,0.0,0.0,33,98.48,1
0.1,17529,219040,0.0,0.0,0.0,15,99.17,1
0.017,25197,135060,0.0,0.0,0.0,11,99.23,1
0.526,19352,252120,0.0,0.0,0.0,23,98.61,1
0.179,32130,39580,0.0,0.0,0.0,15,92.8,1
0.156,19723,150110,0.0,0.0,0.0,22,98.76,1
0.022000000000000002,20816,171050,0.0,0.0,0.0,7,99.66,1
0.507,24833,326090,0.0,0.0,0.0,12,98.86,1
0.922,10961,104590,0.0,0.0,0.0,10,99.03,1
0.366,18627,287620,0.0,0.0,1.0,10,99.58,1
0.11,12786,64290,0.0,0.0,0.0,5,96.9,1
0.08900000000000001,23002,88680,0.0,0.0,0.0,12,98.67,1
0.006,25926,539620,0.0,0.0,0.0,22,99.49,1
0.078,14973,207040,0.0,0.0,0.0,8,97.98,1
0.009000000000000001,25924,47450,0.0,0.0,0.0,10,99.23,1
0.134,20087,217590,0.0,0.0,0.0,24,99.01,1
0.282,16437,135070,0.0,0.0,0.0,8,99.3,1
0.647,19721,60390,2.0,0.0,0.0,12,97.71,1
0.032,14974,300130,0.0,0.0,0.0,8,99.5,1
0.067,27749,179870,0.0,0.0,0.0,18,99.06729119785638,1
0.008,15709,138030,0.0,0.0,0.0,7,99.23,1
1.0,11326,85410,0.0,0.0,0.0,3,99.66,1
0.001,22280,255090,0.0,0.0,0.0,12,99.39,1
0.332,21549,80070,0.0,0.0,0.0,14,98.31,1
0.242,20088,333310,0.0,0.0,0.0,22,98.99,1
0.019,14615,84770,0.0,0.0,0.0,10,97.86,1
0.262,13151,270130,0.0,0.0,0.0,25,98.75,1
0.593,23374,255560,0.0,0.0,0.0,12,99.07,1
1.0,21541,218340,0.0,0.0,0.0,3,99.74,1
0.0,17531,141150,0.0,0.0,0.0,4,99.89,1
0.672,15706,187610,0.0,0.0,0.0,8,99.29,1
0.013000000000000001,12415,273040,0.0,0.0,1.0,16,99.07,1
0.228,14250,2700110,2.0,0.0,0.0,23,99.84,1
0.008,9138,150070,0.0,0.0,0.0,5,99.66,1
1.0,21907,116280,0.0,0.0,0.0,6,99.16,1
0.7070000000000001,22638,93640,0.0,0.0,0.0,3,99.73,1
0.046,16432,387040,0.0,0.0,0.0,11,98.37,1
0.0,20448,146020,0.0,0.0,0.0,15,98.23,1
0.765,23371,349370,0.0,0.0,0.0,18,98.7,1
0.009000000000000001,31030,250110,0.0,0.0,0.0,22,99.36,1
0.321,18621,595120,0.0,0.0,0.0,18,99.3,1
0.002,21914,237060,0.0,0.0,0.0,6,99.06729119785638,1
0.071,18261,72510,0.0,0.0,1.0,8,99.68,1
0.792,15705,584100,0.0,0.0,0.0,11,99.21,1
0.613,25198,57620,1.0,0.0,0.0,5,98.82,1
0.0,17528,175370,0.0,0.0,0.0,10,98.81,1
0.6859999999999999,18993,676590,0.0,0.0,0.0,16,99.37,1
0.45299999999999996,17164,102950,1.0,0.0,0.0,14,98.22,1
0.313,20086,210460,0.0,0.0,0.0,13,99.56,1
0.888,15705,65580,2.0,2.0,0.0,7,99.06729119785638,1
0.652,18990,178220,1.0,0.0,0.0,11,98.89,1
0.0,8771,24710,0.0,0.0,0.0,5,99.06729119785638,1
0.0,13511,208020,0.0,0.0,0.0,7,99.11,1
0.302,16435,270090,0.0,0.0,0.0,13,98.73,1
0.86,19724,225120,0.0,0.0,0.0,9,98.84,1
0.0,12422,153470,0.0,0.0,0.0,12,99.41,1
0.598,16438,130060,0.0,0.0,0.0,9,98.23,1
0.026000000000000002,24834,63070,0.0,0.0,0.0,12,98.88,1
0.8859999999999999,17899,150180,3.0,2.0,0.0,7,99.63,1
0.27899999999999997,29575,187620,0.0,1.0,0.0,12,99.51,1
0.1,17168,240090,0.0,0.0,0.0,17,99.21,1
0.26,29211,98430,0.0,0.0,0.0,6,99.83,1
0.019,15710,387150,0.0,0.0,0.0,14,99.5,1
0.664,11694,201720,0.0,0.0,0.0,5,99.17,1
0.6659999999999999,16803,222180,0.0,0.0,0.0,5,98.93,1
0.43700000000000006,16073,225070,0.0,0.0,0.0,7,99.12,1
0.09300000000000001,19352,183040,0.0,0.0,0.0,13,99.14,1
0.631,26653,111130,0.0,0.0,0.0,9,98.8,1
0.006999999999999999,17900,270150,0.0,0.0,0.0,19,98.43,1
0.013999999999999999,28475,117570,0.0,0.0,0.0,15,99.88,1
0.529,21543,255150,0.0,0.0,0.0,21,98.42,1
0.369,14971,75130,0.0,0.0,0.0,7,99.67,1
0.649,16066,362600,0.0,0.0,0.0,8,99.35,1
0.08800000000000001,16802,39120,0.0,0.0,0.0,12,99.07,1
0.299,14246,171080,0.0,0.0,0.0,18,98.01,1
0.14300000000000002,14250,372530,0.0,0.0,0.0,12,99.54,1
0.662,17532,125650,0.0,0.0,0.0,10,98.13,1
0.27899999999999997,19358,168110,0.0,0.0,0.0,12,98.75,1
0.43200000000000005,16803,246120,0.0,0.0,0.0,12,99.39,1
0.048,20811,220540,0.0,0.0,0.0,9,99.08,1
0.9540000000000001,19724,95620,1.0,1.0,0.0,15,96.53,0
0.499,17535,68120,1.0,0.0,0.0,19,93.19,1
0.9079999999999999,14976,175060,0.0,0.0,0.0,8,98.92,1
0.221,23371,159300,1.0,0.0,0.0,15,99.75,1
0.996,24099,50800,0.0,0.0,0.0,5,98.97,1
0.171,13147,222950,0.0,0.0,0.0,20,97.66,1
0.38,13876,250370,0.0,0.0,0.0,9,98.8,1
0.42,21176,210110,0.0,0.0,0.0,6,99.84,1
0.203,12787,134350,0.0,0.0,0.0,9,99.49,1
0.494,10961,98670,0.0,0.0,0.0,6,98.03,1
0.085,29936,142620,0.0,0.0,0.0,6,99.87,1
0.415,11687,187590,0.0,0.0,0.0,9,97.87,1
0.932,14242,210150,0.0,0.0,0.0,6,99.72,1
1.0,11321,126040,0.0,0.0,0.0,7,99.7,0
0.44,18628,279300,1.0,1.0,0.0,11,99.46,1
0.055999999999999994,18262,210120,0.0,0.0,0.0,11,99.88,1
0.049,19356,107580,0.0,0.0,0.0,7,99.86,1
0.993,16800,259600,2.0,3.0,0.0,11,99.56,0
0.5529999999999999,15335,163120,0.0,1.0,1.0,6,99.28,1
0.033,14613,180140,0.0,0.0,0.0,10,99.77,1
0.0,19350,360140,1.0,0.0,0.0,8,99.43,1
0.915,19354,147120,0.0,0.0,0.0,10,99.12,1
0.37,26293,214600,0.0,0.0,0.0,17,98.22,1
0.66,9137,84100,0.0,0.0,0.0,10,99.21,1
0.079,18258,245760,0.0,0.0,0.0,12,99.74,1
0.7390000000000001,14248,210050,1.0,0.0,0.0,7,99.25,1
0.828,16068,143730,4.0,2.0,1.0,10,98.81,1
0.561,18258,30150,0.0,0.0,0.0,21,99.06729119785638,1
0.0,21175,384760,1.0,0.0,0.0,11,99.14,1
0.105,16065,222090,0.0,0.0,0.0,13,99.06,1
0.10400000000000001,17165,237620,0.0,0.0,0.0,8,99.84,1
1.0,15342,235080,0.0,0.0,0.0,8,99.11,1
0.44299999999999995,23739,120130,0.0,0.0,0.0,8,98.65,1
0.121,23366,246470,0.0,0.0,0.0,8,99.58,1
1.0,21540,63100,1.0,0.0,0.0,3,98.73,1
0.068,22645,210080,0.0,0.0,0.0,13,99.87,1
0.114,10958,97820,0.0,0.0,0.0,6,99.59,1
0.536,20451,190590,0.0,0.0,0.0,9,99.01,1
0.12300000000000001,20817,405100,0.0,0.0,0.0,10,98.75,1
0.297,11327,153080,0.0,0.0,0.0,8,99.41,1
0.609,18261,115550,0.0,0.0,0.0,9,99.29,1
0.11900000000000001,14244,279060,0.0,0.0,0.0,12,98.75,0
0.018000000000000002,26288,416890,0.0,0.0,0.0,12,99.4,1
0.128,20088,307260,0.0,0.0,0.0,19,99.33,1
0.055,24103,510110,0.0,0.0,0.0,13,99.48,1
0.0,31396,184760,0.0,0.0,0.0,4,99.89,1
0.078,18258,97560,0.0,0.0,0.0,11,97.26,1
0.063,14241,462040,0.0,0.0,0.0,11,99.41,1
0.069,22271,384530,0.0,0.0,0.0,9,99.42,1
0.612,25192,322600,4.0,0.0,1.0,16,99.62,1
0.45,16435,246100,1.0,0.0,0.0,12,99.15,1
0.625,12425,110760,0.0,0.0,0.0,12,98.56,1
0.0,18990,108080,3.0,0.0,0.0,9,99.47,1
0.484,22640,268220,0.0,0.0,0.0,15,98.87,1
0.7090000000000001,14976,150540,1.0,0.0,0.0,8,98.71,0
0.19699999999999998,12055,225080,0.0,0.0,0.0,6,99.89,1
0.893,12054,129060,0.0,0.0,0.0,10,98.88,1
0.034,16430,145620,0.0,0.0,0.0,16,98.55,1
0.063,16799,240090,2.0,0.0,0.0,13,99.38,1
0.626,8767,49730,1.0,0.0,1.0,7,99.49,1
1.0,18264,61410,1.0,0.0,0.0,4,99.49,1
0.04,22272,242560,0.0,0.0,0.0,8,99.34,1
0.147,23007,74030,0.0,0.0,0.0,21,98.57,0
0.0,18628,298210,0.0,0.0,0.0,12,99.18,1
0.027000000000000003,14249,231070,0.0,0.0,1.0,12,99.14,1
0.11900000000000001,19722,109620,0.0,0.0,0.0,7,99.17,1
0.017,25193,126110,0.0,0.0,0.0,11,99.29,1
0.064,28475,90050,0.0,0.0,0.0,16,98.76,1
0.036000000000000004,28116,101520,0.0,0.0,0.0,5,99.89,1
0.395,18255,72040,2.0,0.0,0.0,19,94.14,1
0.264,21547,183140,0.0,0.0,0.0,17,98.88,1
0.0,20453,312550,0.0,0.0,0.0,7,99.34,1
0.20199999999999999,18622,330060,0.0,0.0,0.0,8,99.09,1
0.298,18989,588100,0.0,0.0,0.0,18,99.08,1
0.031,22642,354040,0.0,0.0,0.0,14,99.57,1
0.39799999999999996,22277,175560,0.0,0.0,0.0,18,99.1,1
0.9470000000000001,11327,134730,0.0,2.0,0.0,3,99.89,0
0.363,14975,290070,0.0,0.0,0.0,12,99.16,1
0.015,13150,406310,0.0,0.0,0.0,11,99.33,1
0.015,9505,38250,0.0,0.0,0.0,9,99.62,1
0.258,24096,156080,0.0,0.0,0.0,11,99.26,1
0.002,15342,172570,1.0,0.0,0.0,9,98.67,1
0.531,20450,177090,0.0,0.0,0.0,9,99.19,1
0.08800000000000001,13885,270150,0.0,0.0,0.0,8,99.82,1
0.024,24834,129760,0.0,0.0,0.0,26,99.21,1
0.02,18620,153780,0.0,0.0,0.0,13,98.9,1
0.0,21549,173500,0.0,0.0,0.0,11,97.17,1
0.044000000000000004,11329,65080,0.0,0.0,0.0,8,98.18,1
0.237,19354,393180,0.0,0.0,0.0,10,99.48,1
